id,gender,location,person,time,g_frontal,g_vertical,g_lateral,antenna,rssi,phase,freq,label
43227,1,1,52,220.78,0.36583,0.98526,-0.047893,4,-57.5,0.87284,924.75,1
15503,1,1,43,128.25,-0.044557,0.93932,0.11175,1,-57.5,0.89738,924.75,1
4926,1,1,17,113.75,1.1514,-0.12861,0.18017,3,-57,5.0974,924.75,3
72818,1,2,21,775.75,1.0694,-0.01378,-0.12771,3,-61.5,1.0554,924.75,3
5061,1,1,18,13.5,0.94038,0.02067,0.88716,3,-57.5,1.8423,924.75,3
24284,1,1,45,350.3,0.2603,1.0082,0.054735,1,-55,5.1097,924.75,4
2989,2,1,8,184.25,0.58862,0.84746,0.18017,2,-57.5,3.9761,924.75,2
39294,1,1,50,496.5,1.0928,0.089569,-0.13912,3,-58.5,0.70717,924.75,3
49135,2,1,54,300.25,1.3742,-0.025263,0.0091224,4,-66.5,2.4789,924.75,3
56255,2,2,2,1609.5,0.42446,0.11254,-0.98294,3,-61,5.8337,924.75,3
18176,2,1,44,39.325,1.128,-0.036746,-0.10491,3,-57.5,2.4758,924.75,3
46351,2,1,53,198.58,0.37756,0.95081,-0.0022806,3,-58.5,4.2691,924.75,1
47080,1,1,53,242.48,1.1397,0.02067,-0.10491,3,-56.5,0.4786,924.75,3
19078,1,1,44,139.13,0.2134,0.93932,0.16876,1,-59.5,0.79153,924.75,1
47073,1,1,53,242.18,1.1397,0.02067,-0.10491,1,-57,5.7969,924.75,3
69940,1,2,18,127,1.1397,-0.12861,-0.082102,3,-65,0.16107,924.75,3
59857,2,2,5,491.75,0.77622,0.23885,-0.80049,3,-65,4.7262,924.75,3
50948,2,1,58,54,1.0107,0.1355,-0.12771,4,-64.5,1.287,924.75,3
58701,2,2,4,51.25,0.30721,0.2733,-0.97154,3,-60,1.9083,924.75,3
55922,2,2,2,1531.8,0.50654,0.10105,-0.97154,3,-59.5,5.9534,924.75,3
39817,2,1,51,200.45,0.47136,0.93932,-0.03649,3,-68,0.51695,924.75,1
31765,1,1,48,234.4,1.4094,-0.11713,0.020525,1,-58.5,1.7104,924.75,3
34565,2,1,49,254.3,1.1514,0.089569,-0.11631,3,-57,0.64274,924.75,3
763,2,1,3,163.75,0.7176,0.79004,-0.070699,2,-56.5,0.14266,924.75,2
42794,2,1,52,143.25,0.99901,0.31923,0.077541,4,-57.5,5.7647,924.75,3
74584,2,2,25,54.5,0.14305,0.21588,-1.0057,2,-58.5,0.20555,924.75,3
4825,2,1,17,48,0.94038,0.69818,0.15736,2,-55.5,4.8152,924.75,2
18764,1,1,44,105.13,1.2687,-0.094162,-0.047893,1,-66,1.241,924.75,3
51251,2,1,58,341.5,1.0576,0.46851,-0.047893,4,-61.5,6.1451,924.75,1
51319,2,1,59,135.25,0.58862,0.88191,0.054735,2,-60.5,0.81915,924.75,2
4014,2,1,13,135.75,1.0811,-0.048229,0.14596,3,-56.5,6.2817,924.75,3
10317,1,1,38,396.35,0.92865,-0.036746,-0.047893,4,-63,5.6205,924.75,3
3670,1,1,12,227.5,0.78795,0.72114,0.15736,2,-58.5,3.3103,924.75,2
41189,1,1,51,390.93,1.2687,-0.059712,-0.025087,3,-57,0.47553,924.75,3
29084,2,1,47,230.65,1.1632,-0.082679,-0.093505,1,-56.5,1.4143,924.75,3
4670,2,1,16,272.65,0.82312,-0.048229,0.77313,4,-56.5,5.9595,924.75,3
26503,2,1,46,317.85,1.1514,-0.059712,-0.082102,1,-58.5,1.6598,924.75,3
1408,2,1,4,302.5,1.128,-0.28938,-0.20754,1,-61.5,5.5346,924.75,3
37452,2,1,50,363.98,1.2921,0.11254,0.054735,1,-57,6.0209,924.75,3
31764,2,1,48,234.35,1.4094,-0.11713,0.020525,1,-58.5,1.7104,924.75,3
59600,1,2,5,146.25,0.44791,0.12402,-0.97154,3,-59.5,4.1525,924.75,3
74663,2,2,25,149.5,0.2603,1.0542,-0.059296,1,-53,5.28,924.75,4
32460,1,1,49,101.08,1.1749,0.14698,-0.013684,3,-55,1.399,924.75,3
55291,2,2,2,539,0.56517,0.14698,-0.91452,3,-60.5,1.9696,924.75,3
37821,2,1,50,379.98,1.1163,0.18143,-0.013684,1,-57.5,5.9534,924.75,3
48106,1,1,53,291.05,1.128,0.043636,-0.10491,3,-56.5,0.50775,924.75,3
70440,1,2,19,130,1.3039,-0.17454,0.066138,3,-62,1.4082,924.75,3
72118,1,2,21,118.5,1.3273,-0.18603,0.088944,3,-61,0.57831,924.75,3
6252,2,1,21,41.25,1.1866,0.055119,0.44244,4,-55,5.0575,924.75,3
7366,2,1,32,4.25,0.94038,0.10105,0.52226,4,-59.5,1.218,924.75,3
71029,1,2,20,177,1.0928,-0.025263,-0.16192,3,-67.5,4.1862,924.75,3
64738,2,2,15,115.63,0.42446,0.46851,-0.91452,2,-52,1.0017,924.75,3
6169,2,1,21,4.75,0.99901,0.089569,0.46524,4,-53.5,5.8491,924.75,3
44648,2,1,53,108.33,1.2804,-0.025263,-0.0022806,4,-63,0.52922,924.75,3
6034,2,1,19,374,0.9521,0.2733,-0.070699,4,-57,0.84983,924.75,3
36198,1,1,50,310.48,1.0694,0.2044,-0.025087,3,-57.5,0.28532,924.75,3
3072,2,1,9,14.75,0.62379,0.85894,0.10035,4,-56.5,4.5667,924.75,1
29582,1,1,47,262.5,1.3625,-0.14009,-0.025087,1,-56.5,4.5943,924.75,3
45590,1,1,53,164.33,0.24858,1.0197,-0.10491,4,-58.5,0.27765,924.75,1
36203,2,1,50,310.7,1.0694,0.2044,-0.025087,3,-57.5,0.28532,924.75,3
8900,1,1,37,265.25,0.36583,0.93932,0.11175,1,-60.5,1.7963,924.75,1
16861,2,1,43,430.25,0.40101,0.97377,0.054735,4,-57.5,0.021476,924.75,1
10182,2,1,38,267.25,0.28376,0.96229,0.11175,3,-63,5.6987,924.75,1
5414,1,1,19,64.5,-0.30252,0.90487,0.12315,2,-55.5,4.5667,924.75,2
34009,2,1,49,208.13,1.0928,0.089569,-0.12771,3,-56.5,0.84522,924.75,3
8504,1,1,37,141.25,0.91693,-0.082679,-0.025087,4,-65,4.493,924.75,3
71909,2,2,21,28.5,1.128,-0.10565,-0.013684,3,-60.5,0.64427,924.75,3
5578,1,1,19,222.85,1.1632,0.2044,0.066138,1,-64.5,5.7969,924.75,3
66318,1,2,15,719.3,0.36583,0.29627,-0.98294,3,-68,0.76852,924.75,3
20296,2,1,44,351.23,1.339,-0.11713,-0.013684,1,-66.5,0.25924,924.75,3
6408,1,1,22,38.25,1.0342,0.12402,0.39683,1,-59.5,4.3596,924.75,3
8319,1,1,37,36.5,0.30721,0.95081,0.25999,1,-58,1.4143,924.75,1
52187,2,1,60,368.5,0.94038,0.2733,-0.20754,4,-63.5,2.9084,924.75,3
26505,2,1,46,317.93,1.1514,-0.059712,-0.082102,1,-58.5,1.6598,924.75,3
45716,2,1,53,169.6,0.30721,0.99674,-0.082102,4,-58.5,0.31907,924.75,1
36501,2,1,50,323.33,1.0576,0.23885,-0.070699,1,-56.5,6.119,924.75,3
11657,2,1,40,85,0.91693,-0.10565,0.077541,1,-69,1.2625,924.75,3
71977,1,2,21,57.75,1.0811,-0.059712,-0.013684,2,-59,5.8951,924.75,3
23700,1,1,45,311.9,1.1514,-0.025263,-0.11631,1,-57,4.559,924.75,3
45657,1,1,53,167.13,0.38928,0.95081,-0.047893,1,-57,5.3214,924.75,1
48469,2,1,53,310.43,1.2218,-0.0022966,-0.082102,1,-57,5.78,924.75,3
41653,1,1,51,414.13,1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,3
3965,2,1,13,121.25,1.0928,-0.082679,0.18017,3,-57,0.0061359,924.75,3
3020,1,1,8,225.5,0.68242,0.81301,0.20297,2,-57.5,0.75165,924.75,2
37094,1,1,50,348.6,1.1514,0.2044,-0.0022806,1,-57.5,5.9288,924.75,3
33427,1,1,49,154.6,0.41273,0.93932,-0.0022806,1,-59.5,5.6742,924.75,1
20732,2,1,44,409.08,1.1749,-0.036746,-0.070699,1,-66,0.25771,924.75,3
123,1,1,1,59.25,0.88175,-0.17454,-0.17333,4,-68.5,4.3565,924.75,3
33508,1,1,49,159.75,0.50654,0.90487,0.031928,1,-60,2.4513,924.75,1
73345,1,2,22,366.75,1.0811,-0.059712,-0.059296,3,-61,0.80994,924.75,3
41462,2,1,51,406.13,1.2218,-0.036746,-0.047893,4,-63,5.8399,924.75,3
73409,2,2,22,396,1.1045,-0.071196,-0.03649,3,-61,0.84522,924.75,3
22197,1,1,45,138.38,0.22513,1.0312,-0.013684,1,-59.5,4.6848,924.75,1
31762,2,1,48,234.25,1.4094,-0.11713,0.020525,1,-58.5,1.7104,924.75,3
18524,1,1,44,78.45,1.3508,-0.11713,-0.013684,3,-57.5,5.7923,924.75,3
15704,2,1,43,196.5,0.99901,-0.048229,0.088944,4,-66,5.4778,924.75,3
59912,2,2,5,535.5,0.48309,0.29627,-0.93733,3,-66.5,1.3744,924.75,3
20114,1,1,44,326.88,1.1749,-0.048229,-0.059296,1,-66.5,0.13346,924.75,3
29418,1,1,47,252.58,1.339,-0.14009,-0.025087,1,-57,4.5498,924.75,3
13579,2,1,42,205.5,0.20168,0.99674,0.11175,1,-61,6.2387,924.75,1
53378,2,2,1,430,0.57689,-0.059712,-0.94873,3,-59.5,1.9236,924.75,3
7206,1,1,29,9.5,0.24858,0.99674,-0.059296,2,-55.5,4.266,924.75,2
37304,2,1,50,357.63,1.0225,0.22737,-0.059296,3,-57,0.27151,924.75,3
72418,1,2,21,476.5,1.1866,-0.082679,-0.025087,3,-62.5,0.90658,924.75,3
64329,1,2,15,59.75,0.27203,0.52593,-0.94873,3,-65.5,2.5848,924.75,3
17917,2,1,44,15.05,0.34238,0.93932,0.12315,1,-58.5,0.4065,924.75,1
69092,2,2,17,774.5,0.41273,0.18143,-0.99434,3,-65,5.5392,924.75,3
73668,2,2,22,520,1.1514,-0.12861,-0.047893,2,-59,0.081301,924.75,3
1926,1,1,5,313.35,1.1397,-0.30086,-0.082102,3,-49,5.6834,924.75,3
18555,1,1,44,80.925,1.2921,-0.11713,-0.025087,1,-67,2.1261,924.75,3
14535,1,1,42,480.75,-0.11491,0.91636,0.13456,1,-59,0.18561,924.75,1
58748,2,2,4,63.5,0.40101,0.23885,-0.96014,3,-59.5,1.939,924.75,3
53839,2,2,2,47.5,0.15478,0.23885,-1.0286,3,-60.5,1.2916,924.75,3
37302,2,1,50,357.53,1.0225,0.22737,-0.059296,3,-57,0.27151,924.75,3
46148,2,1,53,188.9,0.35411,0.96229,-0.03649,1,-57,2.2826,924.75,1
35941,2,1,50,299.6,1.128,0.16995,-0.0022806,1,-57.5,5.9917,924.75,3
52816,2,2,1,240.25,0.14305,0.23885,-1.0514,3,-62,1.7196,924.75,3
9970,2,1,38,187.1,0.51826,0.90487,0.20297,1,-57,4.7339,924.75,1
26218,2,1,46,300.98,1.0459,-0.0022966,-0.17333,1,-59,1.6628,924.75,3
20270,2,1,44,348.73,1.3273,-0.11713,-0.0022806,1,-67,0.25924,924.75,3
20411,2,1,44,365.75,1.0811,0.0091865,-0.10491,1,-66,0.28225,924.75,3
39315,1,1,50,498.9,1.1163,0.089569,-0.16192,4,-64.5,5.7923,924.75,3
72521,2,2,21,537.25,1.3977,-0.16306,0.054735,3,-62.5,0.86977,924.75,3
6021,2,1,19,369.25,1.1866,0.16995,0.043332,4,-56,3.9515,924.75,3
24487,1,1,46,71.825,0.34238,0.93932,0.088944,1,-62.5,1.7135,924.75,1
44489,2,1,53,98.7,1.1163,0.043636,-0.10491,3,-53.5,5.0253,924.75,3
46237,1,1,53,193.58,0.30721,0.97377,-0.070699,1,-57.5,5.484,924.75,1
31832,1,1,48,239.2,0.45964,0.81301,0.40823,1,-66.5,0.18715,924.75,4
7387,1,1,32,16.25,1.1045,0.055119,0.52226,3,-56.5,5.329,924.75,3
20048,1,1,44,319.38,1.1749,0.39961,0.13456,1,-60.5,6.0531,924.75,1
25504,1,1,46,227.95,0.82312,0.75559,0.16876,2,-57.5,4.3105,924.75,2
71192,1,2,20,483.75,1.1632,-0.094162,-0.03649,3,-60.5,0.74858,924.75,3
52845,2,2,1,250,0.13132,0.23885,-1.0628,3,-62,1.7319,924.75,3
74320,1,2,24,541.5,0.060972,0.37665,-1.0514,3,-67.5,0.66421,924.75,3
73326,1,2,22,356.75,1.1397,-0.082679,-0.047893,3,-61,0.79614,924.75,3
28394,1,1,47,130.9,0.49481,0.90487,0.13456,1,-61.5,6.251,924.75,1
73296,1,2,22,342.25,1.1749,-0.14009,-0.025087,3,-61,0.8713,924.75,3
18866,2,1,44,114.88,0.037521,1.0427,0.077541,1,-59.5,4.154,924.75,1
7859,1,1,36,181.75,0.22513,0.97377,0.14596,2,-58,5.4963,924.75,2
44983,2,1,53,127.78,1.0928,0.055119,-0.093505,3,-56.5,0.48474,924.75,3
9969,1,1,38,187,0.51826,0.90487,0.20297,4,-57,0.26998,924.75,1
41648,1,1,51,413.9,1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,3
49362,2,1,55,3.25,0.94038,0.11254,-0.12771,4,-66,2.2381,924.75,3
40244,2,1,51,297.73,0.60034,0.87042,0.031928,3,-58,6.0592,924.75,1
46239,1,1,53,193.65,0.30721,0.97377,-0.070699,1,-57.5,5.484,924.75,1
53326,1,2,1,413,0.35411,0.089569,-1.0514,3,-59.5,1.9589,924.75,3
70131,2,2,18,448.5,1.257,-0.18603,-0.013684,3,-61,0.69796,924.75,3
71016,1,2,20,167.25,1.0342,0.0091865,-0.19613,3,-67.5,4.1663,924.75,3
63305,2,2,14,908.25,0.50654,0.25033,-0.92593,3,-69.5,0.48014,924.75,3
28976,1,1,47,223.4,1.1632,-0.071196,-0.082102,1,-58.5,1.5309,924.75,3
69698,1,2,18,7.75,0.43619,0.95081,0.066138,2,-59,1.5463,924.75,1
16644,1,1,43,379,1.2101,-0.15158,0.10035,4,-66.5,5.2784,924.75,3
41900,1,1,51,424.48,1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,3
71931,1,2,21,38.25,1.1045,-0.10565,-0.03649,3,-60.5,0.64427,924.75,3
14684,2,1,42,543.75,0.0023451,1.0197,0.12315,4,-58.5,0.56297,924.75,1
45919,2,1,53,179.3,0.43619,0.92784,-0.025087,1,-57,5.6404,924.75,1
21781,1,1,45,99.325,1.2687,-0.071196,-0.059296,3,-62,1.6076,924.75,3
8935,2,1,37,277.5,0.43619,0.91636,0.13456,1,-61.5,6.0285,924.75,1
48873,2,1,54,134.5,0.9052,0.2044,-0.19613,4,-65.5,1.2609,924.75,3
12871,1,1,41,436.75,0.98728,-0.036746,-0.0022806,4,-68.5,6.1451,924.75,3
29269,1,1,47,242.88,1.0576,-0.0022966,-0.15052,1,-57,4.5467,924.75,3
16367,1,1,43,330.5,1.1749,-0.14009,0.13456,3,-51,2.2764,924.75,3
3422,1,1,11,151.5,0.43619,-0.27789,0.95557,3,-61,2.6078,924.75,3
32390,2,1,49,96.15,0.34238,0.97377,-0.013684,1,-57,1.6935,924.75,1
70825,1,2,20,26,0.99901,0.0091865,-0.21894,3,-66.5,1.0048,924.75,3
62598,1,2,14,725.75,0.62379,0.19292,-0.89172,3,-69.5,2.3424,924.75,3
37888,1,1,50,382.85,1.0107,0.25033,-0.15052,1,-56.5,0.66421,924.75,3
26639,1,1,46,329.75,1.2335,-0.10565,-0.070699,1,-59,1.6598,924.75,3
41122,1,1,51,388.13,1.339,-0.082679,-0.0022806,3,-57,0.51388,924.75,3
47780,1,1,53,273.9,1.0928,0.055119,-0.13912,1,-57,5.7954,924.75,3
21767,1,1,45,97.225,1.2335,-0.059712,-0.082102,3,-61.5,1.5186,924.75,3
54462,2,2,2,419.75,0.51826,0.15847,-0.91452,3,-60.5,5.1036,924.75,3
33747,2,1,49,176.45,0.47136,0.90487,0.020525,4,-56.5,0.21783,924.75,1
18502,1,1,44,75.95,1.2101,-0.082679,-0.070699,1,-66,5.3919,924.75,3
3782,1,1,12,536.75,0.40101,-0.27789,0.98978,3,-59.5,1.8715,924.75,3
11397,2,1,39,560.25,1.2452,-0.14009,0.14596,4,-68.5,0.072097,924.75,3
61456,1,2,13,377.7,0.36583,0.37665,-0.96014,3,-61.5,4.941,924.75,3
9723,1,1,38,104.25,0.94038,-0.048229,-0.03649,3,-53,0.16567,924.75,3
33405,2,1,49,152.22,0.42446,0.87042,0.19157,4,-56.5,0.87284,924.75,1
31982,2,1,49,59.85,0.2603,0.99674,-0.070699,2,-47.5,6.073,924.75,4
13227,2,1,41,624.25,1.0459,-0.071196,-0.025087,4,-64.5,6.0347,924.75,3
48516,2,1,53,312.98,1.1514,0.02067,-0.11631,4,-64,4.0604,924.75,3
13929,2,1,42,310.35,1.2452,-0.22048,-0.025087,4,-66.5,5.9411,924.75,3
4744,2,1,16,299.25,1.0459,-0.14009,0.86435,4,-56,5.8261,924.75,3
33914,1,1,49,200.93,0.68242,0.90487,0.11175,1,-57,2.4789,924.75,1
27748,1,1,47,74.9,1.1514,-0.048229,-0.093505,1,-57,1.5693,924.75,3
30312,1,1,48,61.375,1.0811,0.21588,-0.27595,3,-55,0.60132,924.75,3
47538,2,1,53,261.78,1.0576,0.066602,-0.13912,4,-63.5,0.85443,924.75,3
17887,1,1,44,10.3,0.31893,0.93932,0.15736,1,-57.5,0.59365,924.75,1
42099,1,1,51,432.83,1.0342,0.055119,-0.13912,3,-56,0.44025,924.75,3
4063,2,1,13,150.5,1.1397,-0.094162,0.18017,3,-56.5,6.2632,924.75,3
32083,2,1,49,67.075,0.23685,1.0427,-0.070699,3,-68.5,3.8672,924.75,1
35514,2,1,50,265.23,0.61207,0.87042,0.088944,1,-58.5,0.68262,924.75,1
20049,2,1,44,319.43,1.1749,0.39961,0.13456,1,-60.5,6.0531,924.75,1
17047,1,1,43,500.75,1.1749,-0.11713,0.066138,1,-58.5,5.9258,924.75,3
3225,2,1,9,326.25,0.61207,-0.33531,0.97838,3,-59,2.3317,924.75,3
73436,2,2,22,408,1.1866,-0.11713,-0.013684,3,-61,0.87437,924.75,3
34570,2,1,49,254.5,1.1514,0.089569,-0.11631,3,-57,0.64274,924.75,3
10050,2,1,38,218.75,0.20168,0.98526,0.066138,1,-58.5,4.8274,924.75,1
4239,2,1,14,265.75,1.1045,-0.10565,0.23718,1,-64.5,0.003068,924.75,3
28682,1,1,47,172.18,0.87003,0.74411,0.13456,2,-56,1.241,924.75,2
14348,1,1,42,412.5,1.3859,-0.19751,0.13456,4,-67,1.172,924.75,3
50417,2,1,57,6,0.96383,0.12402,-0.12771,4,-66.5,0.74091,924.75,3
26993,1,1,47,11.6,0.2603,0.96229,0.10035,1,-61,0.036816,924.75,1
43761,1,1,52,274.2,1.1632,-0.0022966,-0.082102,4,-62,4.4317,925.25,3
62292,2,2,14,218.5,0.35411,0.36516,-0.98294,3,-68,5.938,925.25,3
45169,2,1,53,137.3,1.0928,0.055119,-0.11631,3,-57,0.17027,925.25,3
16927,2,1,43,450.75,0.36583,0.95081,0.12315,1,-60.5,1.9589,925.25,1
53207,2,2,1,373.25,0.52999,-0.0022966,-0.96014,3,-60.5,1.6306,925.25,3
39882,2,1,51,209.9,0.60034,0.88191,0.0091224,1,-60,4.5114,925.25,1
27985,1,1,47,94.05,1.0928,-0.01378,-0.12771,3,-62,1.3039,925.25,3
38310,2,1,50,401.05,0.30721,0.97377,-0.070699,3,-64,0.2393,925.25,1
52666,2,2,1,64,0.049247,0.23885,-1.097,3,-64.5,1.0416,925.25,3
44433,2,1,53,93.35,0.42446,0.92784,-0.059296,1,-60,3.318,925.25,1
29111,2,1,47,232.78,1.1397,-0.059712,-0.10491,1,-57.5,1.014,925.25,3
6994,2,1,27,612.25,0.67069,0.078086,0.86435,3,-67,4.6878,925.25,3
37932,2,1,50,384.75,0.27203,0.89339,0.066138,1,-60,6.1804,925.25,1
46751,2,1,53,227.85,1.1514,0.032153,-0.082102,4,-64.5,0.44639,925.25,3
34537,2,1,49,251.85,1.2218,0.089569,-0.082102,4,-66.5,0.77619,925.25,3
20364,2,1,44,360.55,1.0576,0.032153,-0.11631,1,-67,6.1697,925.25,3
5988,1,1,19,359.35,0.97555,0.29627,-0.093505,4,-56.5,0.38043,925.25,3
27454,1,1,47,45.4,1.1045,-0.036746,-0.13912,3,-62,4.7293,925.25,3
66878,1,2,16,98.25,0.42446,0.28478,-0.94873,2,-53.5,0.158,925.25,3
53722,1,2,1,543.5,1.1045,0.66373,0.25999,3,-64,1.1934,925.25,4
53709,1,2,1,538.75,0.36583,0.12402,-1.0172,3,-59,1.7227,925.25,3
12485,1,1,41,250.25,0.2603,0.93932,0.23718,2,-57,1.4956,925.25,2
7392,2,1,32,21,1.128,0.02067,0.52226,3,-56.5,4.9057,925.25,3
62891,2,2,14,810.25,0.28376,0.3422,-1.0057,3,-71,6.1052,925.25,3
23247,2,1,45,284.57,1.0459,0.043636,-0.15052,1,-57.5,1.1474,925.25,3
36131,2,1,50,307.65,1.0811,0.16995,-0.0022806,3,-58,0.12118,925.25,3
71146,2,2,20,458.75,0.98728,-0.048229,-0.11631,3,-61,0.60285,925.25,3
5821,2,1,19,305.75,1.1749,0.19292,0.0091224,3,-50,0.25617,925.25,3
18967,1,1,44,128.35,0.049247,0.99674,0.077541,1,-60,0.20709,925.25,1
31163,1,1,48,192.58,1.0225,0.032153,-0.16192,1,-57.5,1.5002,925.25,3
30602,1,1,48,92.675,0.2134,1.0312,-0.013684,1,-60.5,5.9472,925.25,1
36772,2,1,50,334.85,1.1045,0.078086,-0.013684,1,-58.5,6.1451,925.25,3
71469,2,2,20,605,1.1163,-0.082679,-0.059296,3,-60.5,0.43105,925.25,3
71671,1,2,20,690,1.3508,-0.18603,0.031928,3,-61,0.39884,925.25,3
36656,1,1,50,329.9,1.0694,0.21588,-0.03649,4,-60,1.6276,925.25,3
33742,1,1,49,176.23,0.47136,0.90487,0.020525,4,-57,5.9871,925.25,1
9718,2,1,38,102.75,1.257,-0.12861,0.12315,4,-63.5,4.4654,925.25,3
32686,2,1,49,113.23,1.3508,-0.048229,-0.013684,1,-57,5.4763,925.25,3
18231,1,1,44,44.175,1.128,-0.036746,-0.10491,1,-62.5,4.6878,925.25,3
55137,2,2,2,516.25,0.35411,0.25033,-0.99434,3,-61,1.7058,925.25,3
21653,2,1,45,84.7,1.3742,-0.11713,-0.025087,1,-56.5,0.93573,925.25,3
57859,2,2,3,440.75,0.67069,0.1355,-0.89172,3,-63.5,1.1075,925.25,3
31034,1,1,48,185.48,0.96383,0.16995,-0.13912,1,-60,5.2079,925.25,3
69996,1,2,18,163,1.1632,-0.14009,-0.070699,2,-59,5.1925,925.25,3
10330,1,1,38,400,0.96383,-0.036746,-0.047893,4,-63.5,2.0264,925.25,3
41576,2,1,51,410.9,1.0576,0.043636,-0.11631,3,-57,0.1626,925.25,3
48695,1,1,54,65.25,1.0342,0.16995,-0.16192,1,-57.5,4.5743,925.25,3
56563,2,2,2,1693.8,0.43619,0.10105,-1.0172,2,-51,1.5309,925.25,3
50960,2,1,58,62.75,1.1045,0.066602,-0.093505,4,-65.5,0.70717,925.25,3
32734,2,1,49,115.73,1.3859,-0.059712,0.0091224,1,-57,5.4104,925.25,3
53929,2,2,2,90.25,0.15478,0.2733,-1.0628,3,-61,1.0078,925.25,3
53624,2,2,1,511.75,0.36583,0.078086,-1.0172,3,-59.5,1.6245,925.25,3
38689,1,1,50,437.8,1.0694,0.10105,-0.082102,4,-62.5,6.0638,925.25,3
49783,2,1,55,340.25,0.92865,0.12402,-0.15052,4,-65,1.0876,925.25,3
4646,1,1,16,263.5,0.83485,-0.059712,0.79593,3,-56.5,5.2708,925.25,3
50795,2,1,57,246,1.0928,0.14698,-0.059296,4,-63.5,1.0569,925.25,3
40116,2,1,51,285.43,0.9052,0.38813,-0.19613,3,-56.5,6.231,925.25,1
47633,2,1,53,266.35,1.1514,0.0091865,-0.10491,1,-56.5,5.3214,925.25,3
15459,2,1,43,100,0.20168,0.97377,0.16876,2,-57.5,1.7303,925.25,2
4121,1,1,14,20.5,0.96383,0.66373,0.21438,2,-55,0.37583,925.25,2
32182,2,1,49,76.7,0.36583,0.98526,-0.047893,1,-57.5,1.3468,925.25,1
25531,1,1,46,237.33,0.75277,0.75559,0.14596,2,-58,1.1812,925.25,2
21338,2,1,45,50.325,0.2603,0.98526,0.066138,1,-64.5,5.935,925.25,1
30956,1,1,48,180.68,1.0928,0.032153,-0.12771,1,-58.5,1.307,925.25,3
52727,2,2,1,78.75,0.23685,0.089569,-1.0628,3,-60,1.7104,925.25,3
3899,2,1,13,27,0.45964,0.91636,-0.025087,2,-58,1.175,925.25,2
13934,1,1,42,311.25,1.3273,-0.28938,-0.013684,4,-67,5.5591,925.25,3
21961,2,1,45,118.8,0.82312,0.65224,0.33981,1,-60,5.8966,925.25,1
44908,2,1,53,122.65,1.0928,0.055119,-0.082102,1,-56,2.4943,925.25,3
15559,2,1,43,153.75,0.060972,0.91636,0.10035,4,-57,4.6694,925.25,1
43732,2,1,52,267.25,1.2218,0.11254,-0.0022806,4,-66,5.1174,925.25,3
64853,1,2,15,129.75,0.44791,0.49148,-0.91452,2,-52,0.83449,925.25,3
24965,2,1,46,154.73,0.17823,1.0427,-0.047893,1,-60,4.4455,925.25,1
32683,2,1,49,113.1,1.3508,-0.048229,-0.013684,1,-57,5.4763,925.25,3
29981,1,1,48,34.475,1.0576,0.02067,-0.13912,1,-67.5,0.19328,925.25,3
6740,2,1,27,10,0.23685,1.0312,0.031928,1,-58,0.5461,925.25,1
49929,1,1,56,24.5,0.99901,0.12402,-0.13912,4,-68,1.8147,925.25,3
20496,1,1,44,375.35,1.1045,0.0091865,-0.093505,1,-67,6.1543,925.25,3
45250,2,1,53,142.4,1.1045,0.055119,-0.093505,3,-57,0.18254,925.25,3
73314,2,2,22,351.5,1.0811,-0.036746,-0.070699,2,-59,5.8353,925.25,3
18818,1,1,44,109.88,1.0225,-0.0022966,-0.15052,1,-60,5.2247,925.25,3
55756,2,2,2,1499.3,0.24858,0.2044,-1.0856,3,-60,5.7524,925.25,3
55152,2,2,2,518.6,0.22513,0.30775,-1.0514,3,-61,4.855,925.25,3
46850,2,1,53,232.18,1.0928,0.032153,-0.12771,3,-57,0.26691,925.25,3
31432,1,1,48,214.5,1.1045,0.0091865,-0.093505,1,-63,1.827,925.25,3
47067,2,1,53,241.95,1.1397,0.02067,-0.10491,1,-57,5.3797,925.25,3
24934,1,1,46,152.2,0.15478,1.0312,-0.03649,3,-64,1.0845,925.25,1
40944,2,1,51,363.43,0.20168,1.0197,-0.093505,1,-59.5,5.8552,925.25,1
3485,1,1,12,4.25,0.84658,0.68669,0.14596,2,-68.5,0.87284,925.25,1
61464,2,2,13,379.45,0.22513,0.38813,-1.0057,3,-62.5,4.6587,925.25,3
56673,2,2,2,1723,0.54171,0.043636,-0.92593,3,-61,4.9793,925.25,3
32878,2,1,49,122.75,1.339,-0.036746,-0.013684,4,-64.5,1.2671,925.25,3
2028,1,1,6,37.75,0.55344,0.89339,0.031928,2,-56.5,1.7564,925.25,2
3310,1,1,11,18.25,0.70587,0.79004,0.12315,1,-58,3.9684,925.25,1
18820,1,1,44,109.95,1.0225,-0.0022966,-0.15052,1,-60,5.2247,925.25,3
71946,1,2,21,45,1.2218,-0.17454,0.043332,3,-60.5,0.29452,925.25,3
49530,1,1,55,74.75,0.38928,0.95081,0.0091224,1,-60.5,1.4527,925.25,1
70880,1,2,20,62,1.1983,-0.11713,-0.11631,3,-67.5,0.73938,925.25,3
56870,1,2,3,63.5,0.40101,0.18143,-1.0057,3,-59,5.4809,925.25,3
22967,2,1,45,265,0.20168,0.98526,0.0091224,2,-48.5,0.13499,925.25,4
